query	target	pct_id	aln_len
1.255.O.	KVP40	34.6	321
1.255.O.	SP18	34.1	302
1.255.O.	Aeh1	31.7	312
1.255.O.	RB49	35.4	285
1.255.O.	Rak2	39.7	234
1.255.O.	Vi01	52.3	107
1.255.O.	Rak2	35.8	95
1.256.O.	1.256.O.	100.0	493
1.256.O.	1.263.A.	99.6	493
1.256.O.	1.263.B.	99.6	493
1.256.O.	1.106.O.	98.8	493
1.256.O.	1.278.O.	99.0	493
1.256.O.	1.186.O.	98.4	493
1.256.O.	1.007.O.	98.4	493
1.256.O.	1.286.O.	98.4	493
1.256.O.	1.199.B.	85.6	493
1.256.O.	1.199.A.	85.6	493
1.256.O.	1.173.O.	85.8	493
1.256.O.	1.105.O.	85.4	493
1.256.O.	1.243.O.	85.0	493
1.256.O.	1.248.O.	85.0	493
1.256.O.	1.149.O.	77.2	492
1.256.O.	1.273.O.	76.6	492
1.256.O.	1.123.O.	36.4	470
1.256.O.	phiFlu	38.0	418
1.256.O.	1.013.O.	31.8	471
1.256.O.	1.214.O.	31.8	471
1.256.O.	APSE-1	30.7	462
1.256.O.	MSW-3	33.6	292
1.256.O.	ES18	29.5	268
1.256.O.	NF5	27.1	218
1.225.O.	1.225.O.	100.0	670
1.225.O.	1.181.O.	99.9	670
1.225.O.	1.086.O.	95.4	670
1.225.O.	1.191.O.	82.8	673
1.225.O.	1.030.O.	55.7	663
1.225.O.	1.124.O.	51.5	662
1.225.O.	1.005.O.	51.7	662
1.225.O.	1.075.O.	51.5	662
1.225.O.	1.017.O.	51.5	662
1.225.O.	1.094.O.	51.5	662
1.225.O.	1.093.O.	51.5	662
1.225.O.	1.164.O.	51.5	662
1.225.O.	1.174.O.	51.4	662
1.225.O.	1.223.O.	51.4	662
1.225.O.	1.087.A.	47.6	666
1.225.O.	1.201.B.	47.4	666
1.225.O.	1.246.O.	47.3	666
1.225.O.	1.100.O.	47.3	666
1.225.O.	1.175.O.	47.0	666
1.225.O.	1.158.O.	47.1	660
1.225.O.	1.009.O.	40.4	639
1.225.O.	VP16T	40.8	647
1.225.O.	VP16C	41.3	644
1.225.O.	WO	28.6	625
1.225.O.	PP02	28.1	645
1.225.O.	ECO1230–10	25.8	656
1.225.O.	2.096.O.	24.2	670
1.225.O.	1.083.O.	24.2	670
1.225.O.	1.049.O.	23.4	663
1.225.O.	1.050.O.	23.2	663
1.225.O.	1.055.O.	23.2	663
1.265.O.	1.265.O.	100.0	409
1.265.O.	1.178.O.	99.5	409
1.265.O.	phiHSIC	90.7	408
1.265.O.	1.127.O.	89.0	409
1.265.O.	1.143.O.	88.8	409
1.265.O.	1.231.O.	88.8	409
1.265.O.	1.119.O.	88.8	409
1.265.O.	ES18	40.4	423
1.265.O.	E1	36.1	407
1.265.O.	1.042.O.	37.2	411
1.265.O.	1.112.O.	37.2	411
1.265.O.	1.016.O.	37.0	411
1.265.O.	1.071.A.	37.0	411
1.265.O.	HK620	35.8	215
1.265.O.	Sf6	35.8	215
1.265.O.	1.123.O.	27.0	322
1.265.O.	EMCL-117	32.5	191
1.263.B.	1.263.A.	100.0	493
1.263.B.	1.263.B.	100.0	493
1.263.B.	1.256.O.	99.6	493
1.263.B.	1.278.O.	99.4	493
1.263.B.	1.186.O.	98.8	493
1.263.B.	1.106.O.	98.8	493
1.263.B.	1.007.O.	98.8	493
1.263.B.	1.286.O.	98.8	493
1.263.B.	1.199.A.	86.0	493
1.263.B.	1.199.B.	86.0	493
1.263.B.	1.173.O.	85.8	493
1.263.B.	1.105.O.	85.8	493
1.263.B.	1.243.O.	85.4	493
1.263.B.	1.248.O.	85.4	493
1.263.B.	1.149.O.	77.2	492
1.263.B.	1.273.O.	76.6	492
1.263.B.	1.123.O.	36.4	470
1.263.B.	phiFlu	38.0	418
1.263.B.	1.013.O.	31.1	488
1.263.B.	1.214.O.	31.1	488
1.263.B.	APSE-1	30.7	462
1.263.B.	MSW-3	33.6	292
1.263.B.	ES18	29.5	268
1.263.B.	NF5	26.6	218
1.263.A.	1.263.A.	100.0	493
1.263.A.	1.263.B.	100.0	493
1.263.A.	1.256.O.	99.6	493
1.263.A.	1.278.O.	99.4	493
1.263.A.	1.186.O.	98.8	493
1.263.A.	1.106.O.	98.8	493
1.263.A.	1.007.O.	98.8	493
1.263.A.	1.286.O.	98.8	493
1.263.A.	1.199.A.	86.0	493
1.263.A.	1.199.B.	86.0	493
1.263.A.	1.173.O.	85.8	493
1.263.A.	1.105.O.	85.8	493
1.263.A.	1.243.O.	85.4	493
1.263.A.	1.248.O.	85.4	493
1.263.A.	1.149.O.	77.2	492
1.263.A.	1.273.O.	76.6	492
1.263.A.	1.123.O.	36.4	470
1.263.A.	phiFlu	38.0	418
1.263.A.	1.013.O.	31.1	488
1.263.A.	1.214.O.	31.1	488
1.263.A.	APSE-1	30.7	462
1.263.A.	MSW-3	33.6	292
1.263.A.	ES18	29.5	268
1.263.A.	NF5	26.6	218
1.264.O.	1.264.O.	100.0	534
1.264.O.	1.253.O.	85.1	531
1.264.O.	1.235.O.	85.1	531
1.264.O.	1.015.O.	44.9	521
1.264.O.	1.034.X.	44.7	521
1.264.O.	1.034.O.	44.7	521
1.264.O.	1.139.B.	44.7	521
1.264.O.	1.209.O.	44.7	521
1.264.O.	1.139.A.	44.7	521
1.264.O.	VpV262	39.4	526
1.264.O.	1.070.O.	40.4	517
1.264.O.	1.077.O.	40.4	517
1.264.O.	1.208.B.	36.9	537
1.264.O.	1.293.O.	35.9	541
1.261.O.	1.261.O.	100.0	543
1.261.O.	1.224.A.	100.0	543
1.261.O.	1.169.O.	100.0	543
1.261.O.	1.188.C.	99.8	543
1.261.O.	1.188.B.	99.8	543
1.261.O.	1.188.A.	99.8	543
1.261.O.	EE36Phi1	41.7	537
1.261.O.	DSS3Phi2	41.9	537
1.261.O.	Plymouth-podovirus-1	42.5	515
1.261.O.	IME11	42.1	506
1.261.O.	vB-EcoP-G7c	42.1	506
1.261.O.	EC1-UPM	41.7	506
1.261.O.	pCB2047-B	41.4	510
1.261.O.	FSL-SP-058	41.1	533
1.261.O.	ECP1	40.8	512
1.261.O.	VBP32	40.8	503
1.261.O.	vB-EamP-S6	39.7	499
1.261.O.	N4	40.6	508
1.261.O.	JWAlpha	39.1	506
1.261.O.	LIT1	36.9	501
1.261.O.	LUZ7	37.7	504
1.261.O.	JA-1	38.4	463
1.261.O.	1.245.O.	40.3	424
1.261.O.	1.238.B.	40.3	424
1.261.O.	1.238.A.	40.3	424
1.238.A.	1.238.B.	100.0	959
1.238.A.	1.238.A.	100.0	959
1.238.A.	1.245.O.	99.4	959
1.238.A.	JA-1	53.2	887
1.238.A.	FSL-SP-058	53.1	480
1.238.A.	pYD6-A	53.9	453
1.238.A.	VBP32	57.6	410
1.238.A.	1.097.O.	51.7	482
1.238.A.	1.026.O.	51.7	482
1.238.A.	1.025.O.	51.7	482
1.238.A.	1.152.O.	51.7	482
1.238.A.	1.150.O.	51.7	482
1.238.A.	2.130.O.	51.7	482
1.238.A.	LIT1	52.5	432
1.238.A.	LUZ7	51.3	458
1.238.A.	vB-EamP-S6	54.2	415
1.238.A.	N4	53.8	405
1.238.A.	EC1-UPM	54.1	405
1.238.A.	vB-EcoP-G7c	53.6	405
1.238.A.	JWAlpha	53.1	405
1.238.A.	ECP1	51.7	449
1.238.A.	IME11	52.8	405
1.238.A.	pCB2047-B	51.4	407
1.238.A.	Plymouth-podovirus-1	47.9	409
1.238.A.	DSS3Phi2	48.9	409
1.238.A.	EE36Phi1	48.4	409
1.238.A.	1.188.A.	40.1	429
1.238.A.	1.188.B.	40.1	429
1.238.A.	1.188.C.	40.1	429
1.238.A.	1.169.O.	40.3	424
1.238.A.	1.224.A.	40.3	424
1.238.A.	1.261.O.	40.3	424
1.238.A.	Rak2	27.1	491
1.238.A.	ECP1	43.0	79
1.238.A.	EC1-UPM	43.8	89
1.238.A.	IME11	43.8	89
1.238.A.	vB-EcoP-G7c	43.8	89
1.238.A.	N4	42.9	84
1.238.A.	LIT1	42.7	75
1.238.A.	VBP32	41.0	83
1.238.A.	LUZ7	39.2	79
1.238.B.	1.238.B.	100.0	959
1.238.B.	1.238.A.	100.0	959
1.238.B.	1.245.O.	99.4	959
1.238.B.	JA-1	53.2	887
1.238.B.	FSL-SP-058	53.1	480
1.238.B.	pYD6-A	53.9	453
1.238.B.	VBP32	57.6	410
1.238.B.	1.097.O.	51.7	482
1.238.B.	1.026.O.	51.7	482
1.238.B.	1.025.O.	51.7	482
1.238.B.	1.152.O.	51.7	482
1.238.B.	1.150.O.	51.7	482
1.238.B.	2.130.O.	51.7	482
1.238.B.	LIT1	52.5	432
1.238.B.	LUZ7	51.3	458
1.238.B.	vB-EamP-S6	54.2	415
1.238.B.	N4	53.8	405
1.238.B.	EC1-UPM	54.1	405
1.238.B.	vB-EcoP-G7c	53.6	405
1.238.B.	JWAlpha	53.1	405
1.238.B.	ECP1	51.7	449
1.238.B.	IME11	52.8	405
1.238.B.	pCB2047-B	51.4	407
1.238.B.	Plymouth-podovirus-1	47.9	409
1.238.B.	DSS3Phi2	48.9	409
1.238.B.	EE36Phi1	48.4	409
1.238.B.	1.188.A.	40.1	429
1.238.B.	1.188.B.	40.1	429
1.238.B.	1.188.C.	40.1	429
1.238.B.	1.169.O.	40.3	424
1.238.B.	1.224.A.	40.3	424
1.238.B.	1.261.O.	40.3	424
1.238.B.	Rak2	27.1	491
1.238.B.	ECP1	43.0	79
1.238.B.	EC1-UPM	43.8	89
1.238.B.	IME11	43.8	89
1.238.B.	vB-EcoP-G7c	43.8	89
1.238.B.	N4	42.9	84
1.238.B.	LIT1	42.7	75
1.238.B.	VBP32	41.0	83
1.238.B.	LUZ7	39.2	79
1.245.O.	1.245.O.	100.0	959
1.245.O.	1.238.B.	99.4	959
1.245.O.	1.238.A.	99.4	959
1.245.O.	JA-1	53.3	887
1.245.O.	FSL-SP-058	60.3	406
1.245.O.	pYD6-A	54.3	453
1.245.O.	VBP32	57.8	410
1.245.O.	1.097.O.	51.7	482
1.245.O.	1.025.O.	51.7	482
1.245.O.	1.026.O.	51.7	482
1.245.O.	1.150.O.	51.7	482
1.245.O.	2.130.O.	51.7	482
1.245.O.	1.152.O.	51.7	482
1.245.O.	LIT1	52.5	432
1.245.O.	LUZ7	51.5	458
1.245.O.	vB-EamP-S6	54.2	415
1.245.O.	N4	53.8	405
1.245.O.	EC1-UPM	54.1	405
1.245.O.	JWAlpha	53.3	405
1.245.O.	vB-EcoP-G7c	53.6	405
1.245.O.	ECP1	51.7	447
1.245.O.	IME11	52.8	405
1.245.O.	pCB2047-B	51.4	407
1.245.O.	Plymouth-podovirus-1	48.2	409
1.245.O.	DSS3Phi2	49.1	409
1.245.O.	EE36Phi1	48.7	409
1.245.O.	1.188.B.	40.1	429
1.245.O.	1.188.A.	40.1	429
1.245.O.	1.188.C.	40.1	429
1.245.O.	1.224.A.	40.3	424
1.245.O.	1.169.O.	40.3	424
1.245.O.	1.261.O.	40.3	424
1.245.O.	Rak2	27.5	491
1.245.O.	EC1-UPM	43.8	89
1.245.O.	IME11	43.8	89
1.245.O.	vB-EcoP-G7c	43.8	89
1.245.O.	N4	42.9	84
1.276.O.	1.276.O.	100.0	508
1.276.O.	1.198.B.	97.4	508
1.276.O.	1.198.A.	97.4	508
1.276.O.	2.095.B.	92.9	508
1.276.O.	2.095.A.	92.9	508
1.276.O.	CP-T1	39.9	281
1.276.O.	Gj1	30.4	381
1.276.O.	1.183.O.	32.1	318
1.276.O.	1.211.B.	32.5	320
1.276.O.	1.211.A.	32.5	320
1.276.O.	ZF40	26.8	410
1.276.O.	1.154.O.	27.8	352
1.276.O.	Bruc1	39.9	198
1.276.O.	T1	25.9	340
1.276.O.	RhodoGTA	38.9	193
1.276.O.	Tum2	38.9	180
1.276.O.	cc1	38.7	191
1.278.O.	1.278.O.	100.0	493
1.278.O.	1.263.A.	99.4	493
1.278.O.	1.263.B.	99.4	493
1.278.O.	1.186.O.	99.0	493
1.278.O.	1.256.O.	99.0	493
1.278.O.	1.106.O.	99.0	493
1.278.O.	1.007.O.	98.2	493
1.278.O.	1.286.O.	98.2	493
1.278.O.	1.199.A.	85.8	493
1.278.O.	1.199.B.	85.8	493
1.278.O.	1.173.O.	85.6	493
1.278.O.	1.105.O.	85.6	493
1.278.O.	1.243.O.	85.2	493
1.278.O.	1.248.O.	85.2	493
1.278.O.	1.149.O.	77.2	492
1.278.O.	1.273.O.	76.6	492
1.278.O.	1.123.O.	36.2	470
1.278.O.	phiFlu	38.0	418
1.278.O.	1.013.O.	31.7	461
1.278.O.	1.214.O.	31.7	461
1.278.O.	APSE-1	31.0	462
1.278.O.	MSW-3	33.6	292
1.278.O.	ES18	29.5	268
1.278.O.	NF5	26.6	218
1.268.A.	1.272.O.	100.0	589
1.268.A.	1.274.O.	100.0	589
1.268.A.	1.271.B.	100.0	589
1.268.A.	1.270.B.	100.0	589
1.268.A.	1.271.A.	100.0	589
1.268.A.	1.281.O.	100.0	589
1.268.A.	1.282.A.	100.0	589
1.268.A.	1.280.O.	100.0	589
1.268.A.	1.277.A.	100.0	589
1.268.A.	1.277.B.	100.0	589
1.268.A.	1.270.A.	100.0	589
1.268.A.	1.195.O.	100.0	589
1.268.A.	1.196.O.	100.0	589
1.268.A.	1.194.O.	100.0	589
1.268.A.	1.027.O.	100.0	589
1.268.A.	1.171.O.	100.0	589
1.268.A.	1.268.B.	100.0	589
1.268.A.	1.269.O.	100.0	589
1.268.A.	1.268.A.	100.0	589
1.268.A.	1.200.O.	100.0	589
1.268.A.	1.267.O.	100.0	589
1.268.A.	1.283.B.	99.7	589
1.268.A.	1.283.C.	99.7	589
1.268.A.	1.283.A.	99.7	589
1.268.A.	1.024.O.	89.8	589
1.268.A.	1.033.O.	89.6	589
1.268.A.	1.088.O.	89.6	589
1.268.A.	1.103.O.	55.4	587
1.268.A.	1.032.O.	55.4	587
1.268.A.	1.023.O.	56.3	590
1.268.A.	1.104.O.	55.9	590
1.268.A.	1.285.O.	55.7	591
1.268.A.	1.251.O.	55.8	590
1.268.A.	1.046.O.	55.5	591
1.268.A.	1.022.O.	55.1	590
1.268.A.	1.250.O.	59.8	363
1.268.A.	9NA	42.8	587
1.268.A.	1.052.A.	35.9	554
1.268.A.	1.144.O.	31.5	276
1.268.A.	1.137.O.	28.4	303
1.268.A.	1.135.O.	28.0	300
1.268.A.	1.216.O.	28.1	299
1.268.A.	1.177.O.	28.3	300
1.268.A.	1.213.O.	28.1	299
1.268.A.	1.110.O.	29.0	297
1.268.A.	1.239.O.	30.7	244
1.268.A.	1.236.O.	26.8	302
1.268.A.	EMCL-117	25.6	320
1.267.O.	1.272.O.	100.0	589
1.267.O.	1.274.O.	100.0	589
1.267.O.	1.271.B.	100.0	589
1.267.O.	1.270.B.	100.0	589
1.267.O.	1.271.A.	100.0	589
1.267.O.	1.281.O.	100.0	589
1.267.O.	1.282.A.	100.0	589
1.267.O.	1.280.O.	100.0	589
1.267.O.	1.277.A.	100.0	589
1.267.O.	1.277.B.	100.0	589
1.267.O.	1.270.A.	100.0	589
1.267.O.	1.195.O.	100.0	589
1.267.O.	1.196.O.	100.0	589
1.267.O.	1.194.O.	100.0	589
1.267.O.	1.027.O.	100.0	589
1.267.O.	1.171.O.	100.0	589
1.267.O.	1.268.B.	100.0	589
1.267.O.	1.269.O.	100.0	589
1.267.O.	1.268.A.	100.0	589
1.267.O.	1.200.O.	100.0	589
1.267.O.	1.267.O.	100.0	589
1.267.O.	1.283.B.	99.7	589
1.267.O.	1.283.C.	99.7	589
1.267.O.	1.283.A.	99.7	589
1.267.O.	1.024.O.	89.8	589
1.267.O.	1.033.O.	89.6	589
1.267.O.	1.088.O.	89.6	589
1.267.O.	1.103.O.	55.4	587
1.267.O.	1.032.O.	55.4	587
1.267.O.	1.023.O.	56.3	590
1.267.O.	1.104.O.	55.9	590
1.267.O.	1.285.O.	55.7	591
1.267.O.	1.251.O.	55.8	590
1.267.O.	1.046.O.	55.5	591
1.267.O.	1.022.O.	55.1	590
1.267.O.	1.250.O.	59.8	363
1.267.O.	9NA	42.8	587
1.267.O.	1.052.A.	35.9	554
1.267.O.	1.144.O.	31.5	276
1.267.O.	1.137.O.	28.4	303
1.267.O.	1.135.O.	28.0	300
1.267.O.	1.216.O.	28.1	299
1.267.O.	1.177.O.	28.3	300
1.267.O.	1.213.O.	28.1	299
1.267.O.	1.110.O.	29.0	297
1.267.O.	1.239.O.	30.7	244
1.267.O.	1.236.O.	26.8	302
1.267.O.	EMCL-117	25.6	320
1.268.B.	1.272.O.	100.0	589
1.268.B.	1.274.O.	100.0	589
1.268.B.	1.271.B.	100.0	589
1.268.B.	1.270.B.	100.0	589
1.268.B.	1.271.A.	100.0	589
1.268.B.	1.281.O.	100.0	589
1.268.B.	1.282.A.	100.0	589
1.268.B.	1.280.O.	100.0	589
1.268.B.	1.277.A.	100.0	589
1.268.B.	1.277.B.	100.0	589
1.268.B.	1.270.A.	100.0	589
1.268.B.	1.195.O.	100.0	589
1.268.B.	1.196.O.	100.0	589
1.268.B.	1.194.O.	100.0	589
1.268.B.	1.027.O.	100.0	589
1.268.B.	1.171.O.	100.0	589
1.268.B.	1.268.B.	100.0	589
1.268.B.	1.269.O.	100.0	589
1.268.B.	1.268.A.	100.0	589
1.268.B.	1.200.O.	100.0	589
1.268.B.	1.267.O.	100.0	589
1.268.B.	1.283.B.	99.7	589
1.268.B.	1.283.C.	99.7	589
1.268.B.	1.283.A.	99.7	589
1.268.B.	1.024.O.	89.8	589
1.268.B.	1.033.O.	89.6	589
1.268.B.	1.088.O.	89.6	589
1.268.B.	1.103.O.	55.4	587
1.268.B.	1.032.O.	55.4	587
1.268.B.	1.023.O.	56.3	590
1.268.B.	1.104.O.	55.9	590
1.268.B.	1.285.O.	55.7	591
1.268.B.	1.251.O.	55.8	590
1.268.B.	1.046.O.	55.5	591
1.268.B.	1.022.O.	55.1	590
1.268.B.	1.250.O.	59.8	363
1.268.B.	9NA	42.8	587
1.268.B.	1.052.A.	35.9	554
1.268.B.	1.144.O.	31.5	276
1.268.B.	1.137.O.	28.4	303
1.268.B.	1.135.O.	28.0	300
1.268.B.	1.216.O.	28.1	299
1.268.B.	1.177.O.	28.3	300
1.268.B.	1.213.O.	28.1	299
1.268.B.	1.110.O.	29.0	297
1.268.B.	1.239.O.	30.7	244
1.268.B.	1.236.O.	26.8	302
1.268.B.	EMCL-117	25.6	320
1.269.O.	1.272.O.	100.0	589
1.269.O.	1.274.O.	100.0	589
1.269.O.	1.271.B.	100.0	589
1.269.O.	1.270.B.	100.0	589
1.269.O.	1.271.A.	100.0	589
1.269.O.	1.281.O.	100.0	589
1.269.O.	1.282.A.	100.0	589
1.269.O.	1.280.O.	100.0	589
1.269.O.	1.277.A.	100.0	589
1.269.O.	1.277.B.	100.0	589
1.269.O.	1.270.A.	100.0	589
1.269.O.	1.195.O.	100.0	589
1.269.O.	1.196.O.	100.0	589
1.269.O.	1.194.O.	100.0	589
1.269.O.	1.027.O.	100.0	589
1.269.O.	1.171.O.	100.0	589
1.269.O.	1.268.B.	100.0	589
1.269.O.	1.269.O.	100.0	589
1.269.O.	1.268.A.	100.0	589
1.269.O.	1.200.O.	100.0	589
1.269.O.	1.267.O.	100.0	589
1.269.O.	1.283.B.	99.7	589
1.269.O.	1.283.C.	99.7	589
1.269.O.	1.283.A.	99.7	589
1.269.O.	1.024.O.	89.8	589
1.269.O.	1.033.O.	89.6	589
1.269.O.	1.088.O.	89.6	589
1.269.O.	1.103.O.	55.4	587
1.269.O.	1.032.O.	55.4	587
1.269.O.	1.023.O.	56.3	590
1.269.O.	1.104.O.	55.9	590
1.269.O.	1.285.O.	55.7	591
1.269.O.	1.251.O.	55.8	590
1.269.O.	1.046.O.	55.5	591
1.269.O.	1.022.O.	55.1	590
1.269.O.	1.250.O.	59.8	363
1.269.O.	9NA	42.8	587
1.269.O.	1.052.A.	35.9	554
1.269.O.	1.144.O.	31.5	276
1.269.O.	1.137.O.	28.4	303
1.269.O.	1.135.O.	28.0	300
1.269.O.	1.216.O.	28.1	299
1.269.O.	1.177.O.	28.3	300
1.269.O.	1.213.O.	28.1	299
1.269.O.	1.110.O.	29.0	297
1.269.O.	1.239.O.	30.7	244
1.269.O.	1.236.O.	26.8	302
1.269.O.	EMCL-117	25.6	320
1.270.B.	1.272.O.	100.0	589
1.270.B.	1.274.O.	100.0	589
1.270.B.	1.271.B.	100.0	589
1.270.B.	1.270.B.	100.0	589
1.270.B.	1.271.A.	100.0	589
1.270.B.	1.281.O.	100.0	589
1.270.B.	1.282.A.	100.0	589
1.270.B.	1.280.O.	100.0	589
1.270.B.	1.277.A.	100.0	589
1.270.B.	1.277.B.	100.0	589
1.270.B.	1.270.A.	100.0	589
1.270.B.	1.195.O.	100.0	589
1.270.B.	1.196.O.	100.0	589
1.270.B.	1.194.O.	100.0	589
1.270.B.	1.027.O.	100.0	589
1.270.B.	1.171.O.	100.0	589
1.270.B.	1.268.B.	100.0	589
1.270.B.	1.269.O.	100.0	589
1.270.B.	1.268.A.	100.0	589
1.270.B.	1.200.O.	100.0	589
1.270.B.	1.267.O.	100.0	589
1.270.B.	1.283.B.	99.7	589
1.270.B.	1.283.C.	99.7	589
1.270.B.	1.283.A.	99.7	589
1.270.B.	1.024.O.	89.8	589
1.270.B.	1.033.O.	89.6	589
1.270.B.	1.088.O.	89.6	589
1.270.B.	1.103.O.	55.4	587
1.270.B.	1.032.O.	55.4	587
1.270.B.	1.023.O.	56.3	590
1.270.B.	1.104.O.	55.9	590
1.270.B.	1.285.O.	55.7	591
1.270.B.	1.251.O.	55.8	590
1.270.B.	1.046.O.	55.5	591
1.270.B.	1.022.O.	55.1	590
1.270.B.	1.250.O.	59.8	363
1.270.B.	9NA	42.8	587
1.270.B.	1.052.A.	35.9	554
1.270.B.	1.144.O.	31.5	276
1.270.B.	1.137.O.	28.4	303
1.270.B.	1.135.O.	28.0	300
1.270.B.	1.216.O.	28.1	299
1.270.B.	1.177.O.	28.3	300
1.270.B.	1.213.O.	28.1	299
1.270.B.	1.110.O.	29.0	297
1.270.B.	1.239.O.	30.7	244
1.270.B.	1.236.O.	26.8	302
1.270.B.	EMCL-117	25.6	320
1.271.B.	1.272.O.	100.0	589
1.271.B.	1.274.O.	100.0	589
1.271.B.	1.271.B.	100.0	589
1.271.B.	1.270.B.	100.0	589
1.271.B.	1.271.A.	100.0	589
1.271.B.	1.281.O.	100.0	589
1.271.B.	1.282.A.	100.0	589
1.271.B.	1.280.O.	100.0	589
1.271.B.	1.277.A.	100.0	589
1.271.B.	1.277.B.	100.0	589
1.271.B.	1.270.A.	100.0	589
1.271.B.	1.195.O.	100.0	589
1.271.B.	1.196.O.	100.0	589
1.271.B.	1.194.O.	100.0	589
1.271.B.	1.027.O.	100.0	589
1.271.B.	1.171.O.	100.0	589
1.271.B.	1.268.B.	100.0	589
1.271.B.	1.269.O.	100.0	589
1.271.B.	1.268.A.	100.0	589
1.271.B.	1.200.O.	100.0	589
1.271.B.	1.267.O.	100.0	589
1.271.B.	1.283.B.	99.7	589
1.271.B.	1.283.C.	99.7	589
1.271.B.	1.283.A.	99.7	589
1.271.B.	1.024.O.	89.8	589
1.271.B.	1.033.O.	89.6	589
1.271.B.	1.088.O.	89.6	589
1.271.B.	1.103.O.	55.4	587
1.271.B.	1.032.O.	55.4	587
1.271.B.	1.023.O.	56.3	590
1.271.B.	1.104.O.	55.9	590
1.271.B.	1.285.O.	55.7	591
1.271.B.	1.251.O.	55.8	590
1.271.B.	1.046.O.	55.5	591
1.271.B.	1.022.O.	55.1	590
1.271.B.	1.250.O.	59.8	363
1.271.B.	9NA	42.8	587
1.271.B.	1.052.A.	35.9	554
1.271.B.	1.144.O.	31.5	276
1.271.B.	1.137.O.	28.4	303
1.271.B.	1.135.O.	28.0	300
1.271.B.	1.216.O.	28.1	299
1.271.B.	1.177.O.	28.3	300
1.271.B.	1.213.O.	28.1	299
1.271.B.	1.110.O.	29.0	297
1.271.B.	1.239.O.	30.7	244
1.271.B.	1.236.O.	26.8	302
1.271.B.	EMCL-117	25.6	320
1.272.O.	1.272.O.	100.0	589
1.272.O.	1.274.O.	100.0	589
1.272.O.	1.271.B.	100.0	589
1.272.O.	1.270.B.	100.0	589
1.272.O.	1.271.A.	100.0	589
1.272.O.	1.281.O.	100.0	589
1.272.O.	1.282.A.	100.0	589
1.272.O.	1.280.O.	100.0	589
1.272.O.	1.277.A.	100.0	589
1.272.O.	1.277.B.	100.0	589
1.272.O.	1.270.A.	100.0	589
1.272.O.	1.195.O.	100.0	589
1.272.O.	1.196.O.	100.0	589
1.272.O.	1.194.O.	100.0	589
1.272.O.	1.027.O.	100.0	589
1.272.O.	1.171.O.	100.0	589
1.272.O.	1.268.B.	100.0	589
1.272.O.	1.269.O.	100.0	589
1.272.O.	1.268.A.	100.0	589
1.272.O.	1.200.O.	100.0	589
1.272.O.	1.267.O.	100.0	589
1.272.O.	1.283.B.	99.7	589
1.272.O.	1.283.C.	99.7	589
1.272.O.	1.283.A.	99.7	589
1.272.O.	1.024.O.	89.8	589
1.272.O.	1.033.O.	89.6	589
1.272.O.	1.088.O.	89.6	589
1.272.O.	1.103.O.	55.4	587
1.272.O.	1.032.O.	55.4	587
1.272.O.	1.023.O.	56.3	590
1.272.O.	1.104.O.	55.9	590
1.272.O.	1.285.O.	55.7	591
1.272.O.	1.251.O.	55.8	590
1.272.O.	1.046.O.	55.5	591
1.272.O.	1.022.O.	55.1	590
1.272.O.	1.250.O.	59.8	363
1.272.O.	9NA	42.8	587
1.272.O.	1.052.A.	35.9	554
1.272.O.	1.144.O.	31.5	276
1.272.O.	1.137.O.	28.4	303
1.272.O.	1.135.O.	28.0	300
1.272.O.	1.216.O.	28.1	299
1.272.O.	1.177.O.	28.3	300
1.272.O.	1.213.O.	28.1	299
1.272.O.	1.110.O.	29.0	297
1.272.O.	1.239.O.	30.7	244
1.272.O.	1.236.O.	26.8	302
1.272.O.	EMCL-117	25.6	320
1.271.A.	1.272.O.	100.0	589
1.271.A.	1.274.O.	100.0	589
1.271.A.	1.271.B.	100.0	589
1.271.A.	1.270.B.	100.0	589
1.271.A.	1.271.A.	100.0	589
1.271.A.	1.281.O.	100.0	589
1.271.A.	1.282.A.	100.0	589
1.271.A.	1.280.O.	100.0	589
1.271.A.	1.277.A.	100.0	589
1.271.A.	1.277.B.	100.0	589
1.271.A.	1.270.A.	100.0	589
1.271.A.	1.195.O.	100.0	589
1.271.A.	1.196.O.	100.0	589
1.271.A.	1.194.O.	100.0	589
1.271.A.	1.027.O.	100.0	589
1.271.A.	1.171.O.	100.0	589
1.271.A.	1.268.B.	100.0	589
1.271.A.	1.269.O.	100.0	589
1.271.A.	1.268.A.	100.0	589
1.271.A.	1.200.O.	100.0	589
1.271.A.	1.267.O.	100.0	589
1.271.A.	1.283.B.	99.7	589
1.271.A.	1.283.C.	99.7	589
1.271.A.	1.283.A.	99.7	589
1.271.A.	1.024.O.	89.8	589
1.271.A.	1.033.O.	89.6	589
1.271.A.	1.088.O.	89.6	589
1.271.A.	1.103.O.	55.4	587
1.271.A.	1.032.O.	55.4	587
1.271.A.	1.023.O.	56.3	590
1.271.A.	1.104.O.	55.9	590
1.271.A.	1.285.O.	55.7	591
1.271.A.	1.251.O.	55.8	590
1.271.A.	1.046.O.	55.5	591
1.271.A.	1.022.O.	55.1	590
1.271.A.	1.250.O.	59.8	363
1.271.A.	9NA	42.8	587
1.271.A.	1.052.A.	35.9	554
1.271.A.	1.144.O.	31.5	276
1.271.A.	1.137.O.	28.4	303
1.271.A.	1.135.O.	28.0	300
1.271.A.	1.216.O.	28.1	299
1.271.A.	1.177.O.	28.3	300
